url	Additional_Sort	GroupSort	Player_ID	Team_ID	Transaction_Date	Transaction_Description	Transaction_Type
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_signed_guard_Kendall_Marshall_to_a_Contract.2015-09-08	0.0	Signing 946098 	203088.0	1610612755.0	2015-09-08	Philadelphia 76ers signed guard Kendall Marshall to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_signed_guard_Phil_Pressey_to_a_Contract.2015-11-04	0.0	Signing 959460 	203515.0	1610612755.0	2015-11-04	Philadelphia 76ers signed guard Phil Pressey to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_signed_guard_Pierre_Jackson_to_a_Contract.2015-07-14	0.0	Signing 945274 	203510.0	1610612755.0	2015-07-14	Philadelphia 76ers signed guard Pierre Jackson to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_signed_guard_Scottie_Wilbekin_to_a_Contract.2015-07-22	0.0	Signing 945342 	203959.0	1610612755.0	2015-07-22	Philadelphia 76ers signed guard Scottie Wilbekin to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_signed_guard_TJ_McConnell_to_a_Contract.2015-09-22	0.0	Signing 946190 	204456.0	1610612755.0	2015-09-22	Philadelphia 76ers signed guard TJ McConnell to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_waived_center_Jordan_Railey.2015-10-26	0.0	Waive 958207 	1627439.0	1610612755.0	2015-10-26	Philadelphia 76ers waived center Jordan Railey.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_waived_forward_Christian_Wood.2016-01-04	0.0	Waive 961662 	1626174.0	1610612755.0	2016-01-04	Philadelphia 76ers waived forward Christian Wood.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_waived_forward_Furkan_Aldemir.2015-10-26	0.0	Waive 958199 	203128.0	1610612755.0	2015-10-26	Philadelphia 76ers waived forward Furkan Aldemir.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_waived_forward_Gerald_Wallace.2015-09-26	0.0	Waive 946189 	2222.0	1610612755.0	2015-09-26	Philadelphia 76ers waived forward Gerald Wallace.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_waived_forward_JP_Tokoto.2015-10-25	0.0	Waive 958068 	1626160.0	1610612755.0	2015-10-25	Philadelphia 76ers waived forward JP Tokoto.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_waived_forward_JaKarr_Sampson.2016-02-19	0.0	Waive 972077 	203960.0	1610612755.0	2016-02-19	Philadelphia 76ers waived forward JaKarr Sampson.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_waived_guard_Jordan_McRae.2015-10-26	0.0	Waive 958205 	203895.0	1610612755.0	2015-10-26	Philadelphia 76ers waived guard Jordan McRae.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_waived_guard_Phil_Pressey.2015-12-03	0.0	Waive 960564 	203515.0	1610612755.0	2015-12-03	Philadelphia 76ers waived guard Phil Pressey.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_waived_guard_Pierre_Jackson.2015-10-26	0.0	Waive 958203 	203510.0	1610612755.0	2015-10-26	Philadelphia 76ers waived guard Pierre Jackson.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_waived_guard_Scottie_Wilbekin.2015-10-26	0.0	Waive 958209 	203959.0	1610612755.0	2015-10-26	Philadelphia 76ers waived guard Scottie Wilbekin.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_waived_guard_Sonny_Weems.2016-03-27	0.0	Waive 973303 	201603.0	1610612755.0	2016-03-27	Philadelphia 76ers waived guard Sonny Weems.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Philadelphia_76ers_waived_guard_Tony_Wroten.2015-12-24	0.0	Waive 961313 	203100.0	1610612755.0	2015-12-24	Philadelphia 76ers waived guard Tony Wroten.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_claimed_guard_John_Jenkins_off_waivers.2016-02-24	0.0	AwardedOnWaivers 972198 	203098.0	1610612756.0	2016-02-24	Phoenix Suns claimed guard John Jenkins off waivers.	AwardOnWaivers	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_re-signed_guard_Brandon_Knight_to_a_Contract.2015-07-17	0.0	Signing 945295 	202688.0	1610612756.0	2015-07-17	Phoenix Suns re-signed guard Brandon Knight to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_re-signed_guard_Devin_Booker_to_a_Rookie_Scale_Contract.2015-07-13	0.0	Signing 945125 	1626164.0	1610612756.0	2015-07-13	Phoenix Suns re-signed guard Devin Booker to a Rookie Scale Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_received_draft_consideration_from_Detroit_Pistons.2015-07-09	1610612765.0	Trade 2015002 	0.0	1610612756.0	2015-07-09	Phoenix Suns received draft consideration from Detroit Pistons.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_received_draft_consideration_from_Washington_Wizards.2016-02-18	1610612764.0	Trade 2015037 	0.0	1610612756.0	2016-02-18	Phoenix Suns received draft consideration from Washington Wizards.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_received_forward_DeJuan_Blair_from_Washington_Wizards.2016-02-18	1610612764.0	Trade 2015037 	201971.0	1610612756.0	2016-02-18	Phoenix Suns received forward DeJuan Blair from Washington Wizards.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_received_forward_Kris_Humphries_from_Washington_Wizards.2016-02-18	1610612764.0	Trade 2015037 	2743.0	1610612756.0	2016-02-18	Phoenix Suns received forward Kris Humphries from Washington Wizards.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_forward_Alan_Williams_to_a_10-Day_Contract.2016-03-08	0.0	Signing 972744 	1626210.0	1610612756.0	2016-03-08	Phoenix Suns signed forward Alan Williams to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_forward_Alan_Williams_to_a_Rest-of-Season_Contract.2016-03-18	0.0	Signing 973091 	1626210.0	1610612756.0	2016-03-18	Phoenix Suns signed forward Alan Williams to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_forward_Chase_Budinger_to_a_Rest-of-Season_Contract.2016-03-08	0.0	Signing 972745 	201978.0	1610612756.0	2016-03-08	Phoenix Suns signed forward Chase Budinger to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_forward_Cory_Jefferson_to_a_10-Day_Contract.2016-01-21	0.0	Signing 962102 	203928.0	1610612756.0	2016-01-21	Phoenix Suns signed forward Cory Jefferson to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_forward_Mirza_Teletovic_to_a_Contract.2015-07-17	0.0	Signing 945290 	203141.0	1610612756.0	2015-07-17	Phoenix Suns signed forward Mirza Teletovic to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_forward_Tyson_Chandler_to_a_Contract.2015-07-09	0.0	Signing 944998 	2199.0	1610612756.0	2015-07-09	Phoenix Suns signed forward Tyson Chandler to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_guard_Bryce_Cotton_to_a_Rest-of-Season_Contract.2015-11-25	0.0	Signing 960326 	203955.0	1610612756.0	2015-11-25	Phoenix Suns signed guard Bryce Cotton to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_guard_Jordan_McRae_to_a_10-Day_Contract.2016-01-29	0.0	Signing 971397 	203895.0	1610612756.0	2016-01-29	Phoenix Suns signed guard Jordan McRae to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_guard_Jordan_McRae_to_a_10-Day_Contract.2016-02-08	0.0	Signing 971762 	203895.0	1610612756.0	2016-02-08	Phoenix Suns signed guard Jordan McRae to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_guard_Lorenzo_Brown_to_a_10-Day_Contract.2016-01-08	0.0	Signing 961819 	203485.0	1610612756.0	2016-01-08	Phoenix Suns signed guard Lorenzo Brown to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_guard_Lorenzo_Brown_to_a_10-Day_Contract.2016-01-18	0.0	Signing 962025 	203485.0	1610612756.0	2016-01-18	Phoenix Suns signed guard Lorenzo Brown to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_guard_Orlando_Johnson_to_a_10-Day_Contract.2016-02-05	0.0	Signing 971720 	203111.0	1610612756.0	2016-02-05	Phoenix Suns signed guard Orlando Johnson to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_guard_Phil_Pressey_to_a_10-Day_Contract.2016-02-20	0.0	Signing 972099 	203515.0	1610612756.0	2016-02-20	Phoenix Suns signed guard Phil Pressey to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_guard_Phil_Pressey_to_a_10-Day_Contract.2016-03-01	0.0	Signing 972371 	203515.0	1610612756.0	2016-03-01	Phoenix Suns signed guard Phil Pressey to a 10-Day Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_guard_Ronnie_Price_to_a_Contract.2015-07-17	0.0	Signing 945293 	101179.0	1610612756.0	2015-07-17	Phoenix Suns signed guard Ronnie Price to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_signed_guard_Sonny_Weems_to_a_Contract.2015-07-16	0.0	Signing 945285 	201603.0	1610612756.0	2015-07-16	Phoenix Suns signed guard Sonny Weems to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_waived_center_Henry_Sims.2015-10-24	0.0	Waive 958041 	203156.0	1610612756.0	2015-10-24	Phoenix Suns waived center Henry Sims.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_waived_forward_Cory_Jefferson.2016-01-07	0.0	Waive 961773 	203928.0	1610612756.0	2016-01-07	Phoenix Suns waived forward Cory Jefferson.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_waived_forward_DeJuan_Blair.2016-02-22	0.0	Waive 972157 	201971.0	1610612756.0	2016-02-22	Phoenix Suns waived forward DeJuan Blair.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_waived_forward_Kris_Humphries.2016-02-28	0.0	Waive 972312 	2743.0	1610612756.0	2016-02-28	Phoenix Suns waived forward Kris Humphries.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_waived_forward_Kyle_Casey.2015-10-15	0.0	Waive 957535 	1626271.0	1610612756.0	2015-10-15	Phoenix Suns waived forward Kyle Casey.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_waived_guard_Bryce_Cotton.2016-01-07	0.0	Waive 961772 	203955.0	1610612756.0	2016-01-07	Phoenix Suns waived guard Bryce Cotton.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_waived_guard_Deonte_Burton.2015-10-06	0.0	Waive 957183 	203907.0	1610612756.0	2015-10-06	Phoenix Suns waived guard Deonte Burton.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_waived_guard_Jerel_McNeal.2015-07-17	0.0	Waive 945289 	202077.0	1610612756.0	2015-07-17	Phoenix Suns waived guard Jerel McNeal.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_waived_guard_Sonny_Weems.2016-03-05	0.0	Waive 972633 	201603.0	1610612756.0	2016-03-05	Phoenix Suns waived guard Sonny Weems.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Phoenix_Suns_waived_guard_Terrico_White.2015-10-15	0.0	Waive 957536 	202358.0	1610612756.0	2015-10-15	Phoenix Suns waived guard Terrico White.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_re-signed_guard_Damian_Lillard_to_a_Rookie_Scale_Extension.2015-07-09	0.0	Signing 944972 	203081.0	1610612757.0	2015-07-09	Portland Trail Blazers re-signed guard Damian Lillard to a Rookie Scale Extension.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_re-signed_guard_Pat_Connaughton_to_a_Contract.2015-07-09	0.0	Signing 944970 	1626192.0	1610612757.0	2015-07-09	Portland Trail Blazers re-signed guard Pat Connaughton to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_received_center_Brendan_Haywood_from_Cleveland_Cavaliers.2015-07-27	1610612739.0	Trade 2015018 	2217.0	1610612757.0	2015-07-27	Portland Trail Blazers received center Brendan Haywood from Cleveland Cavaliers.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_received_draft_consideration_from_Cleveland_Cavaliers.2015-07-27	1610612739.0	Trade 2015018 	0.0	1610612757.0	2015-07-27	Portland Trail Blazers received draft consideration from Cleveland Cavaliers.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_received_draft_consideration_from_Cleveland_Cavaliers.2016-02-18	1610612739.0	Trade 2015032 	0.0	1610612757.0	2016-02-18	Portland Trail Blazers received draft consideration from Cleveland Cavaliers.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_received_draft_consideration_from_Miami_Heat.2016-02-18	1610612748.0	Trade 2015035 	0.0	1610612757.0	2016-02-18	Portland Trail Blazers received draft consideration from Miami Heat.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_received_forward_Anderson_Varejao_from_Cleveland_Cavaliers.2016-02-18	1610612739.0	Trade 2015032 	2760.0	1610612757.0	2016-02-18	Portland Trail Blazers received forward Anderson Varejao from Cleveland Cavaliers.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_received_forward_Mike_Miller_from_Cleveland_Cavaliers.2015-07-27	1610612739.0	Trade 2015018 	2034.0	1610612757.0	2015-07-27	Portland Trail Blazers received forward Mike Miller from Cleveland Cavaliers.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_received_guard_Brian_Roberts_from_Miami_Heat.2016-02-18	1610612748.0	Trade 2015035 	203148.0	1610612757.0	2016-02-18	Portland Trail Blazers received guard Brian Roberts from Miami Heat.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_received_guard_Maurice_Harkless_from_Orlando_Magic.2015-07-14	1610612753.0	Trade 2015012 	203090.0	1610612757.0	2015-07-14	Portland Trail Blazers received guard Maurice Harkless from Orlando Magic.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_signed_forward_Al-Farouq_Aminu_to_a_Contract.2015-07-09	0.0	Signing 944908 	202329.0	1610612757.0	2015-07-09	Portland Trail Blazers signed forward Al-Farouq Aminu to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_signed_forward_Cliff_Alexander_to_a_Contract.2015-07-24	0.0	Signing 945404 	1626146.0	1610612757.0	2015-07-24	Portland Trail Blazers signed forward Cliff Alexander to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_signed_forward_Ed_Davis_to_a_Contract.2015-07-09	0.0	Signing 944909 	202334.0	1610612757.0	2015-07-09	Portland Trail Blazers signed forward Ed Davis to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_signed_guard_Luis_Montero_to_a_Contract.2015-07-09	0.0	Signing 944973 	1626242.0	1610612757.0	2015-07-09	Portland Trail Blazers signed guard Luis Montero to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_waived_center_Brendan_Haywood.2015-07-31	0.0	Waive 945804 	2217.0	1610612757.0	2015-07-31	Portland Trail Blazers waived center Brendan Haywood.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_waived_forward_Anderson_Varejao.2016-02-19	0.0	Waive 972078 	2760.0	1610612757.0	2016-02-19	Portland Trail Blazers waived forward Anderson Varejao.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_waived_forward_Mike_Miller.2015-09-28	0.0	Waive 946214 	2034.0	1610612757.0	2015-09-28	Portland Trail Blazers waived forward Mike Miller.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_waived_forward_Omari_Johnson.2015-10-23	0.0	Waive 957877 	204179.0	1610612757.0	2015-10-23	Portland Trail Blazers waived forward Omari Johnson.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_waived_guard_Phil_Pressey.2015-10-23	0.0	Waive 957878 	203515.0	1610612757.0	2015-10-23	Portland Trail Blazers waived guard Phil Pressey.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Portland_Trail_Blazers_waived_guard_Tim_Frazier.2016-02-18	0.0	Waive 972041 	204025.0	1610612757.0	2016-02-18	Portland Trail Blazers waived guard Tim Frazier.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_re-signed_center_Willie_Cauley-Stein_to_a_Rookie_Scale_Contract.2015-07-16	0.0	Signing 945280 	1626161.0	1610612758.0	2015-07-16	Sacramento Kings re-signed center Willie Cauley-Stein to a Rookie Scale Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_received_draft_consideration_from_San_Antonio_Spurs.2015-07-09	1610612759.0	Trade 2015005 	0.0	1610612758.0	2015-07-09	Sacramento Kings received draft consideration from San Antonio Spurs.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_signed_center_Kosta_Koufos_to_a_Contract.2015-07-13	0.0	Signing 945171 	201585.0	1610612758.0	2015-07-13	Sacramento Kings signed center Kosta Koufos to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_signed_forward_Caron_Butler_to_a_Contract.2015-07-21	0.0	Signing 945326 	2406.0	1610612758.0	2015-07-21	Sacramento Kings signed forward Caron Butler to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_signed_forward_Duje_Dukan_to_a_Contract.2015-07-22	0.0	Signing 945324 	1626251.0	1610612758.0	2015-07-22	Sacramento Kings signed forward Duje Dukan to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_signed_forward_Eric_Moreland_to_a_Contract.2015-09-09	0.0	Signing 946099 	203961.0	1610612758.0	2015-09-09	Sacramento Kings signed forward Eric Moreland to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_signed_forward_Luc_Mbah_a_Moute_to_a_Contract.2015-07-14	0.0	Signing 945196 	201601.0	1610612758.0	2015-07-14	Sacramento Kings signed forward Luc Mbah a Moute to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_signed_forward_Omri_Casspi_to_a_Contract.2015-07-14	0.0	Signing 945195 	201956.0	1610612758.0	2015-07-14	Sacramento Kings signed forward Omri Casspi to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_signed_forward_Quincy_Acy_to_a_Contract.2015-07-22	0.0	Signing 945325 	203112.0	1610612758.0	2015-07-22	Sacramento Kings signed forward Quincy Acy to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_signed_forward_Vincent_Hunter_to_a_Contract.2015-09-09	0.0	Signing 946100 	1626205.0	1610612758.0	2015-09-09	Sacramento Kings signed forward Vincent Hunter to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_signed_guard_James_Anderson_to_a_Contract.2015-07-16	0.0	Signing 945281 	202341.0	1610612758.0	2015-07-16	Sacramento Kings signed guard James Anderson to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_signed_guard_Marco_Belinelli_to_a_Contract.2015-07-13	0.0	Signing 945172 	201158.0	1610612758.0	2015-07-13	Sacramento Kings signed guard Marco Belinelli to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_signed_guard_Marshall_Henderson_to_a_Contract.2015-09-18	0.0	Signing 946132 	1626289.0	1610612758.0	2015-09-18	Sacramento Kings signed guard Marshall Henderson to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_signed_guard_Rajon_Rondo_to_a_Contract.2015-07-13	0.0	Signing 945173 	200765.0	1610612758.0	2015-07-13	Sacramento Kings signed guard Rajon Rondo to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_signed_guard_Seth_Curry_to_a_Contract.2015-07-22	0.0	Signing 945323 	203552.0	1610612758.0	2015-07-22	Sacramento Kings signed guard Seth Curry to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_waived_forward_Eric_Moreland.2015-07-29	0.0	Waive 945651 	203961.0	1610612758.0	2015-07-29	Sacramento Kings waived forward Eric Moreland.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_waived_forward_Vincent_Hunter.2015-10-15	0.0	Waive 957538 	1626205.0	1610612758.0	2015-10-15	Sacramento Kings waived forward Vincent Hunter.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_waived_guard_David_Stockton.2015-10-23	0.0	Waive 957879 	204065.0	1610612758.0	2015-10-23	Sacramento Kings waived guard David Stockton.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# Sacramento_Kings_waived_guard_Marshall_Henderson.2015-10-15	0.0	Waive 957537 	1626289.0	1610612758.0	2015-10-15	Sacramento Kings waived guard Marshall Henderson.	Waive	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# San_Antonio_Spurs_re-signed_forward_Kawhi_Leonard_to_a_Contract.2015-07-16	0.0	Signing 945283 	202695.0	1610612759.0	2015-07-16	San Antonio Spurs re-signed forward Kawhi Leonard to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# San_Antonio_Spurs_re-signed_forward_Tim_Duncan_to_a_Contract.2015-07-09	0.0	Signing 944978 	1495.0	1610612759.0	2015-07-09	San Antonio Spurs re-signed forward Tim Duncan to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# San_Antonio_Spurs_re-signed_guard_Danny_Green_to_a_Contract.2015-07-14	0.0	Signing 945200 	201980.0	1610612759.0	2015-07-14	San Antonio Spurs re-signed guard Danny Green to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# San_Antonio_Spurs_received_draft_consideration_from_Atlanta_Hawks.2015-07-09	1610612737.0	Trade 2015001 	0.0	1610612759.0	2015-07-09	San Antonio Spurs received draft consideration from Atlanta Hawks.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# San_Antonio_Spurs_received_guard_Ray_McCallum_from_Sacramento_Kings.2015-07-09	1610612758.0	Trade 2015005 	203492.0	1610612759.0	2015-07-09	San Antonio Spurs received guard Ray McCallum from Sacramento Kings.	Trade	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# San_Antonio_Spurs_signed_center_Boban_Marjanovic_to_a_Contract.2015-07-13	0.0	Signing 945140 	1626246.0	1610612759.0	2015-07-13	San Antonio Spurs signed center Boban Marjanovic to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# San_Antonio_Spurs_signed_forward_David_West_to_a_Contract.2015-07-17	0.0	Signing 945288 	2561.0	1610612759.0	2015-07-17	San Antonio Spurs signed forward David West to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# San_Antonio_Spurs_signed_forward_LaMarcus_Aldridge_to_a_Contract.2015-07-09	0.0	Signing 944992 	200746.0	1610612759.0	2015-07-09	San Antonio Spurs signed forward LaMarcus Aldridge to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# San_Antonio_Spurs_signed_forward_Manu_Ginobili_to_a_Contract.2015-07-20	0.0	Signing 945302 	1938.0	1610612759.0	2015-07-20	San Antonio Spurs signed forward Manu Ginobili to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# San_Antonio_Spurs_signed_forward_Matt_Bonner_to_a_Contract.2015-07-15	0.0	Signing 945267 	2588.0	1610612759.0	2015-07-15	San Antonio Spurs signed forward Matt Bonner to a Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# San_Antonio_Spurs_signed_guard_Andre_Miller_to_a_Rest-of-Season_Contract.2016-02-29	0.0	Signing 972329 	1889.0	1610612759.0	2016-02-29	San Antonio Spurs signed guard Andre Miller to a Rest-of-Season Contract.	Signing	
http://stats.nba.com/js/data/playermovement/NBA_Player_Movement.json REC# San_Antonio_Spurs_signed_guard_Jimmer_Fredette_to_a_Contract.2015-07-22	0.0	Signing 945321 	202690.0	1610612759.0	2015-07-22	San Antonio Spurs signed guard Jimmer Fredette to a Contract.	Signing	
